eps,omega_p,n_cycles,rep,cos,cos_l1,cos_l2,relerr_l1,steps
0.01,0.02,8,6,0.8426593288639872,0.8426593288639872,0.8740905557799197,0.5391814273101795,5852
0.1,0.005,2,5,0.9994417395609553,0.9996478581485341,0.9994417395609553,0.032567373751249296,7739
0.3,0.005,4,3,0.9996223253554395,0.9996548650918731,0.9996223253554395,0.029010766797017862,12765
0.03,0.02,8,6,0.8762017360695021,0.8853204593080319,0.8762017360695021,0.4687938259698826,5852
0.3,0.005,2,5,0.9994456199392246,0.9996159205909718,0.9994456199392246,0.033366227502526616,7739
0.1,0.02,8,6,0.8752932131664637,0.889655670208195,0.8752932131664637,0.4617569979916158,5852
0.003,0.005,2,6,0.9815628922149782,0.9934618625046412,0.9815628922149782,0.12058530445237604,7739
0.003,0.005,4,4,0.9963338483423145,0.9987470356259212,0.9963338483423145,0.05292224536120295,12765
0.3,0.02,8,6,0.8668534450758704,0.8807414659423972,0.8668534450758704,0.477126095496045,5852
0.01,0.005,2,6,0.9823790970364342,0.9940481299856329,0.9823790970364342,0.1157708320994526,7739
0.003,0.02,8,7,0.6474085877193942,0.6474085877193942,0.9770318229952193,1.0639664203173815,5852
0.01,0.02,8,7,0.9457751147991175,0.9457751147991175,0.9943062567295786,0.3276637284905134,5852
0.01,0.005,4,4,0.9971680492836885,0.999366303831394,0.9971680492836885,0.0404589502537461,12765
0.03,0.005,2,6,0.9824010503141591,0.9941043405465835,0.9824010503141591,0.11527067451500854,7739
0.03,0.02,8,7,0.9914613987922473,0.9914613987922473,0.995639417346441,0.13797287817143783,5852
0.1,0.005,2,6,0.9812437707961275,0.9938484040680636,0.9812437707961275,0.11669788235703293,7739
0.1,0.02,8,7,0.9957147440350654,0.9965009880493203,0.9957147440350654,0.09799265917785152,5852
0.03,0.005,4,4,0.9972440949075247,0.9994136998825432,0.9972440949075247,0.0393751978359021,12765
0.3,0.005,2,6,0.9591873228640537,0.9884389388604851,0.9591873228640537,0.15278068295361016,7739
0.3,0.02,8,7,0.9956481973088586,0.9967880406869053,0.9956481973088586,0.0943560520727576,5852
0.003,0.005,2,7,0.9991046779411119,0.9991046779411119,0.9992710936850132,0.046508081836026824,7739
0.003,0.02,8,8,0.6540392975589752,0.6540392975589752,0.8608432051029414,0.9731189730419716,5852
0.1,0.005,4,4,0.9972452987881159,0.9994273018211152,0.9972452987881159,0.03891675499122207,12765
0.01,0.02,8,8,0.8863939353518467,0.8968440302870181,0.8863939353518467,0.44275085717337453,5852
0.01,0.005,2,7,0.9996886992653353,0.9997844930097309,0.9996886992653353,0.02862879520242377,7739
0.03,0.02,8,8,0.8860218989485846,0.9321891502275027,0.8860218989485846,0.3748581545385576,5852
0.03,0.005,2,7,0.9997219802051561,0.9998432942685757,0.9997219802051561,0.026336448161572802,7739
0.3,0.005,4,4,0.9971206962492304,0.999455686047933,0.9971206962492304,0.037240185746099684,12765
0.1,0.02,8,8,0.8823496675854919,0.9341836808849658,0.8823496675854919,0.37206405483734456,5852
0.1,0.005,2,7,0.9997264346784748,0.9998583086577641,0.9997264346784748,0.02600987867957343,7739
0.3,0.02,8,8,0.8521816387083906,0.9288245538858437,0.8521816387083906,0.383790285225314,5852
0.003,0.005,4,5,0.9990192179085466,0.9991439736895752,0.9990192179085466,0.045062880861038344,12765
0.3,0.005,2,7,0.9997162152784005,0.9998423968561854,0.9997162152784005,0.02595190061415481,7739
0.003,0.01,4,1,0.8850086022186876,0.8850086022186876,0.9906272544329217,0.5188888194332854,6485
0.003,0.005,2,8,0.9894960596513612,0.9959833842045112,0.9894960596513612,0.09868409959602838,7739
0.01,0.01,4,1,0.9869423482030882,0.9869423482030882,0.9983474693617206,0.16197880095613357,6485
0.01,0.005,4,5,0.9993967594412237,0.9996306453116907,0.9993967594412237,0.03311823148944772,12765
0.03,0.01,4,1,0.9978064275918243,0.9978064275918243,0.9991430696739653,0.06892034195250464,6485
0.01,0.005,2,8,0.9906367790362856,0.9966283852808766,0.9906367790362856,0.09132881870660399,7739
0.1,0.01,4,1,0.99909401282003,0.99909401282003,0.9992689160808169,0.04732590141702959,6485
0.03,0.005,2,8,0.9906730493077667,0.9967359662347156,0.9906730493077667,0.08971535119525399,7739
0.03,0.005,4,5,0.9994310217872364,0.999655773528798,0.9994310217872364,0.032287021850594996,12765
0.3,0.01,4,1,0.9991823703442307,0.9991823703442307,0.9992635802848107,0.04495743559641761,6485
0.1,0.005,2,8,0.9899766529594052,0.9967818497809057,0.9899766529594052,0.08801313185834919,7739
0.003,0.01,4,2,0.8898053717028002,0.8898053717028002,0.9817196427275399,0.4974243094340451,6485
0.3,0.005,2,8,0.9709252159318317,0.9940605408718531,0.9709252159318317,0.10943994826093843,7739
0.1,0.005,4,5,0.9994396023704948,0.9996537023341836,0.9994396023704948,0.03238467256360218,12765
0.01,0.01,4,2,0.9861042686233454,0.9861042686233454,0.9949090353412317,0.16653379985331598,6485
0.03,0.01,4,2,0.99605919522306,0.99605919522306,0.9963168820961064,0.09258180705927874,6485
0.003,0.01,8,1,0.7618060866502878,0.7618060866502878,0.9794052163872851,0.8403647183724379,11513
0.3,0.005,4,5,0.9994446375160143,0.9996201331854666,0.9994446375160143,0.03330122079921811,12765
0.01,0.01,8,1,0.9679405720907864,0.9679405720907864,0.9971978333400633,0.25630286284582426,11513
0.003,0.005,4,6,0.9820997177519929,0.9933174755708388,0.9820997177519929,0.12184369699362406,12765
0.03,0.01,8,1,0.9955310425982054,0.9955310425982054,0.9989820447657173,0.09578425439594748,11513
0.01,0.005,4,6,0.9824811949776336,0.9940044639301118,0.9824811949776336,0.11617668093681305,12765
0.1,0.01,8,1,0.9988782616826954,0.9988782616826954,0.9992441682578919,0.05148653263733324,11513
0.03,0.005,4,6,0.9824286298577698,0.9940697311441022,0.9824286298577698,0.11554869827148788,12765
0.3,0.01,8,1,0.9991609213758301,0.9991609213758301,0.9992590936558724,0.045477505119635823,11513
0.1,0.005,4,6,0.9812522874980716,0.9938443903147716,0.9812522874980716,0.11675034375044588,12765
0.003,0.01,8,2,0.77002446442514,0.77002446442514,0.9630124910323782,0.8024994519704628,11513
0.3,0.005,4,6,0.959193408565598,0.9884294486125293,0.959193408565598,0.15281966251390142,12765
0.01,0.01,8,2,0.9684213020920369,0.9684213020920369,0.9929039443215256,0.25149538709467817,11513
0.003,0.005,4,7,0.9992983955390914,0.9992983955390914,0.9994054910174066,0.04261299177912296,12765
0.03,0.01,8,2,0.9940065328948045,0.9940065328948045,0.996023887589104,0.11168732302689335,11513
0.01,0.005,4,7,0.9996961474972539,0.9998211724395709,0.9996961474972539,0.027419446654789615,12765
0.1,0.01,8,2,0.9964738118370858,0.9969908581914477,0.9964738118370858,0.08244233618810072,11513
0.03,0.005,4,7,0.9997217012236658,0.9998608543316109,0.9997217012236658,0.026060665024667733,12765
0.3,0.01,8,2,0.9962754362385374,0.9970570534232968,0.9962754362385374,0.08125428543590818,11513
0.003,0.01,8,3,0.7746863540425803,0.7746863540425803,0.9714393911143289,0.8226355165349769,11513
0.1,0.005,4,7,0.9997242156012959,0.9998652988779203,0.9997242156012959,0.025918386829109574,12765
0.01,0.01,8,3,0.9695359148268774,0.9695359148268774,0.9966342093968056,0.2502307219291463,11513
0.3,0.005,4,7,0.9997152504090655,0.9998460725262184,0.9997152504090655,0.025916957232975966,12765
0.03,0.01,8,3,0.9955071970293363,0.9955071970293363,0.998696846371352,0.09566958199590143,11513
0.003,0.005,4,8,0.9893248769226783,0.9963570891705367,0.9893248769226783,0.0938815531354178,12765
0.1,0.01,8,3,0.9985676047047506,0.9985676047047506,0.9988609893889462,0.056903276015636994,11513
0.01,0.005,4,8,0.9904894767871585,0.9967286149560086,0.9904894767871585,0.08983119930907653,12765
0.3,0.01,8,3,0.998734093835867,0.9988026483526374,0.998734093835867,0.052491929624299535,11513
0.03,0.005,4,8,0.9906149099436006,0.9967660839846413,0.9906149099436006,0.08930746348542268,12765
0.003,0.01,8,4,0.7736120232745094,0.7736120232745094,0.9626140575282938,0.7992618918550483,11513
0.1,0.005,4,8,0.989961246439513,0.9967940482978744,0.989961246439513,0.08787306602683462,12765
0.01,0.01,8,4,0.9694816913713955,0.9694816913713955,0.9872023306254554,0.24709050970297272,11513
0.3,0.005,4,8,0.970916915644357,0.9940604589648397,0.970916915644357,0.1094095961535296,12765
0.03,0.01,8,4,0.9892838811103779,0.9945702820545008,0.9892838811103779,0.10740801697275221,11513
0.1,0.01,8,4,0.9894205944183313,0.9973890050267612,0.9894205944183313,0.07908309594268179,11513
0.003,0.005,8,1,0.9987142825546313,0.9987142825546313,0.9994965048459166,0.05285217659831225,22817
0.3,0.01,8,4,0.9889532883120933,0.9976320073452941,0.9889532883120933,0.075356393715035,11513
0.003,0.01,8,5,0.7927261747193578,0.7927261747193578,0.9828473552071875,0.7589328021873495,11513
0.01,0.005,8,1,0.9997109542627541,0.9997109542627541,0.9997808361690108,0.028814753422759038,22817
0.01,0.01,8,5,0.9734816810873602,0.9734816810873602,0.9967687502250048,0.23103933190893605,11513
0.03,0.01,8,5,0.9959072151159988,0.9959072151159988,0.9977797498055659,0.09346949382900409,11513
0.03,0.005,8,1,0.9998039457309784,0.9998039457309784,0.9998050628452799,0.02532798255557781,22817
0.1,0.01,8,5,0.9978321264358846,0.9983552023376386,0.9978321264358846,0.06414821735242195,11513
0.1,0.005,8,1,0.9998116454374023,0.9998156756416565,0.9998116454374023,0.024967954240938187,22817
0.3,0.005,8,1,0.9997841049966346,0.9997841049966346,0.9997891260351391,0.0255888351938682,22817
0.003,0.005,8,2,0.9984247115482238,0.9984247115482238,0.998571589550709,0.058240444026103656,22817
0.01,0.005,8,2,0.999052387366405,0.9992632315138534,0.999052387366405,0.0417622007934574,22817
0.03,0.005,8,2,0.9991049826862739,0.9993433587821333,0.9991049826862739,0.039969644554598775,22817
0.1,0.005,8,2,0.9991135728426317,0.9993480795307599,0.9991135728426317,0.03973087904056966,22817
0.3,0.005,8,2,0.9990827061807585,0.9992789940667138,0.9990827061807585,0.0409283171219359,22817
0.003,0.005,8,3,0.9986770625419519,0.9986770625419519,0.9993116823994613,0.05274983700694534,22817
0.01,0.005,8,3,0.9996126466583294,0.9996126466583294,0.9996696719210392,0.030977027303895593,22817
0.03,0.005,8,3,0.9996761147687898,0.9996761147687898,0.9996937874726166,0.02866847269382803,22817
0.1,0.005,8,3,0.9996890321669639,0.999691353287693,0.9996890321669639,0.028352547880864394,22817
0.3,0.005,8,3,0.9996233796297499,0.999654437955883,0.9996233796297499,0.028996669896762535,22817
0.003,0.005,8,4,0.9967344080231009,0.9985243390212101,0.9967344080231009,0.05720462950773968,22817
0.01,0.005,8,4,0.9972181340726959,0.9993543677230736,0.9972181340726959,0.04072038938400785,22817
0.03,0.005,8,4,0.9972503986708021,0.9994163427555023,0.9972503986708021,0.0392444806624057,22817
0.1,0.005,8,4,0.9972480871080742,0.9994299802747546,0.9972480871080742,0.038866226929811454,22817
0.3,0.005,8,4,0.9971205522729398,0.9994552819364411,0.9971205522729398,0.03722778512138183,22817
0.003,0.005,8,5,0.9988984249707664,0.9988984249707664,0.9992588263098082,0.050398743776530114,22817
0.01,0.005,8,5,0.9994342539976699,0.9996170865654713,0.9994342539976699,0.03353081556393603,22817
0.3,0.005,8,7,0.9997138012314278,0.9998447834584875,0.9997138012314278,0.02590489199410922,22817
0.003,0.005,8,7,0.999033509368599,0.999033509368599,0.999575403082898,0.048422511340514215,22817
0.1,0.005,8,8,0.989989584038528,0.9967935448122457,0.989989584038528,0.08780716234265808,22817
0.03,0.005,8,7,0.9997281538219505,0.9998628611954488,0.9997281538219505,0.026055729349771666,22817
0.3,0.005,8,8,0.9709306991659462,0.9940616494861637,0.9709306991659462,0.109394785046807,22817
0.01,0.005,8,8,0.9907832421802807,0.996772041136832,0.9907832421802807,0.0893543325191545,22817
0.03,0.005,8,5,0.9994424690720675,0.9996550322071055,0.9994424690720675,0.03226577114249523,22817
0.3,0.005,8,5,0.9994466093395244,0.9996232609661057,0.9994466093395244,0.033289616510552546,22817
0.01,0.005,8,6,0.9824631437143808,0.99401534618824,0.9824631437143808,0.1160696593738268,22817
0.1,0.005,8,6,0.9812492935454655,0.9938455466283269,0.9812492935454655,0.11674000207096868,22817
0.01,0.005,8,7,0.9997192557460254,0.9998079044358138,0.9997192557460254,0.028209720951605004,22817
0.003,0.005,8,8,0.9905550379664491,0.9963093838789423,0.9905550379664491,0.0939911356426312,22817
0.03,0.005,8,8,0.9907085059348965,0.9967800448992594,0.9907085059348965,0.08909544159057249,22817
0.1,0.005,8,5,0.9994411078659853,0.9996586147939898,0.9994411078659853,0.03236763705947907,22817
0.003,0.005,8,6,0.9821746600191477,0.9932104256162001,0.9821746600191477,0.12239976853837083,22817
0.03,0.005,8,6,0.982411032171293,0.9940771572841194,0.982411032171293,0.11548394061316596,22817
0.1,0.005,8,7,0.9997279751553457,0.999864556342202,0.9997279751553457,0.025876058352283998,22817
0.3,0.005,8,6,0.9591874763966682,0.9884278217360853,0.9591874763966682,0.15282240213774434,22817
