path,depth,use_bias,use_residual,seed,layer_index,grad_norm
static,10,false,true,1,4,72.36046
static,10,false,true,1,5,35.91776
static,10,false,true,1,6,23.19789
static,10,false,true,1,7,10.989841
static,10,false,true,1,8,3.1285021
static,10,false,true,1,9,1.8016068
static,10,false,true,1,10,0.61766267
static,10,false,true,1,11,0.23705861
static,10,false,true,2,1,2744.4287
static,10,false,true,2,2,513.2152
static,10,false,true,2,3,227.39034
static,10,false,true,2,4,123.63824
static,10,false,true,2,5,69.199974
static,10,false,true,2,6,36.51745
static,10,false,true,2,7,25.309586
static,10,false,true,2,8,6.674148
static,10,false,true,2,9,2.4740875
static,10,false,true,2,10,0.8694309
static,10,false,true,2,11,0.308775
static,10,false,true,3,1,2175.6838
static,10,false,true,3,2,324.28284
static,10,false,true,3,3,117.537506
static,10,false,true,3,4,55.982018
static,10,false,true,3,5,30.64356
static,10,false,true,3,6,14.949977
static,10,false,true,3,7,5.225402
static,10,false,true,3,8,2.2140384
static,10,false,true,3,9,1.3846048
static,10,false,true,3,10,0.43100923
static,10,false,true,3,11,0.21738891
static,10,true,true,1,1,31.76916
static,10,true,true,1,2,7.137471
static,10,true,true,1,3,4.1890545
static,10,true,true,1,4,3.4339182
static,10,true,true,1,5,2.317183
static,10,true,true,1,6,1.1905558
static,10,true,true,1,7,0.82861084
static,10,true,true,1,8,0.58328867
static,10,true,true,1,9,0.3422511
static,10,true,true,1,10,0.18881829
static,10,true,true,1,11,0.124035686
static,10,true,true,2,1,148.71883
static,10,true,true,2,2,15.467117
static,10,true,true,2,3,11.753016
static,10,true,true,2,4,7.428833
static,10,true,true,2,5,2.37549
static,10,true,true,2,6,1.6974144
static,10,true,true,2,7,0.9988542
static,10,true,true,2,8,0.65362304
static,10,true,true,2,9,0.38472864
static,10,true,true,2,10,0.2624997
static,10,true,true,2,11,0.16547136
static,10,true,true,3,1,71.12051
static,10,true,true,3,2,17.606848
static,10,true,true,3,3,17.46664
static,10,true,true,3,4,6.0247025
