eps,omega_p,n_cycles,readout,rep,cos,cos_l1,cos_l2,relerr_l1,resid,steps,cycles,gitrev
0.3,0.005,2,0.01,8,0.3242072339626443,0.3242072339626443,0.48290106263658494,2.608010266403915,0.00089239184,7739,3869.5,5ef5c11-dirty
0.003,0.01,2,0.005,8,0.04148934450132745,0.04148934450132745,0.12397881538670283,20.400626166965328,0.00089239184,3971,1985.5,5ef5c11-dirty
0.01,0.01,2,0.0,1,0.9925219948749973,0.9925219948749973,0.9987767334991935,0.1228808239919679,0.00032680426,3971,1985.5,5ef5c11-dirty
0.003,0.02,8,0.01,7,0.0038202706938647527,0.0038202706938647527,0.3983844678497273,16.291872534608537,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.03,0.01,2,0.0,1,0.9984541636356048,0.9984541636356048,0.9992056211574571,0.059057399475744024,0.00032680426,3971,1985.5,5ef5c11-dirty
0.01,0.01,2,0.005,8,0.12083742284822149,0.12083742284822149,0.24891723027947915,9.905732209919973,0.00089239184,3971,1985.5,5ef5c11-dirty
0.0003,0.005,2,0.02,8,-0.06012769823429734,-0.06012769823429734,-0.004962467298826715,1.1479521635672023,0.00089239184,7739,3869.5,5ef5c11-dirty
0.1,0.01,2,0.0,1,0.9991521547333382,0.9991521547333382,0.9992796892555563,0.046003997601011634,0.00032680426,3971,1985.5,5ef5c11-dirty
0.001,0.005,8,0.0,1,0.9900162579312991,0.9900162579312991,0.9970363901497,0.14222275211033017,0.00032680426,22817,11408.5,5ef5c11-dirty
0.03,0.01,2,0.005,8,0.14202845696970148,0.14202845696970148,0.22657257979745224,6.448453149650479,0.00089239184,3971,1985.5,5ef5c11-dirty
0.3,0.01,2,0.0,1,0.9991890096169109,0.9991890096169109,0.999267032716151,0.044786371811281186,0.00032680426,3971,1985.5,5ef5c11-dirty
0.01,0.02,8,0.01,7,0.006257304068795203,0.006257304068795203,0.3036360199414609,10.414430793635201,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.1,0.01,2,0.005,8,0.2304708476169172,0.2304708476169172,0.3724699698376533,3.347484900208745,0.00089239184,3971,1985.5,5ef5c11-dirty
0.0003,0.01,2,0.005,1,0.008357123759060203,0.008357123759060203,0.029532541719182643,3.8880130632859906,0.00032680426,3971,1985.5,5ef5c11-dirty
0.001,0.005,2,0.02,8,-0.060541906275764695,-0.060541906275764695,-0.0036121708999446184,1.0205328193107805,0.00089239184,7739,3869.5,5ef5c11-dirty
0.03,0.02,8,0.01,7,0.10159544677176681,0.10159544677176681,0.44638491802023345,7.999137803875993,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.3,0.01,2,0.005,8,0.43732788684258106,0.43732788684258106,0.6312710858293127,1.711297905643414,0.00089239184,3971,1985.5,5ef5c11-dirty
0.001,0.01,2,0.005,1,-0.1006771378237383,0.01455598117692597,-0.1006771378237383,52.183711169876325,0.00032680426,3971,1985.5,5ef5c11-dirty
0.0003,0.01,2,0.01,8,0.003806002888391084,0.08450185264935552,0.003806002888391084,3.180099383667256,0.00089239184,3971,1985.5,5ef5c11-dirty
0.003,0.01,2,0.005,1,-0.040041393369971603,0.01320944259763102,-0.040041393369971603,22.98182803065611,0.00032680426,3971,1985.5,5ef5c11-dirty
0.003,0.005,2,0.02,8,-0.06097450857791313,-0.06097450857791313,0.07573915958033474,1.0043655860058693,0.00089239184,7739,3869.5,5ef5c11-dirty
0.1,0.02,8,0.01,7,0.26523304123203345,0.26523304123203345,0.511096404461123,4.330534044433059,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.003,0.005,8,0.0,1,0.9987142825546313,0.9987142825546313,0.9994965048459166,0.05285217659831225,0.00032680426,22817,11408.5,5ef5c11-dirty
0.001,0.01,2,0.01,8,0.004223248376301668,0.08432629980449755,0.004223248376301668,1.3076191088507187,0.00089239184,3971,1985.5,5ef5c11-dirty
0.01,0.01,2,0.005,1,-0.14091297947533737,0.11319350696826655,-0.14091297947533737,11.679991816999886,0.00032680426,3971,1985.5,5ef5c11-dirty
0.003,0.01,2,0.01,8,0.028480894260405377,0.0843363130362459,0.028480894260405377,1.0217524803250582,0.00089239184,3971,1985.5,5ef5c11-dirty
0.03,0.01,2,0.005,1,0.16209906357106,0.16209906357106,0.3645498901274613,7.2153781545434885,0.00032680426,3971,1985.5,5ef5c11-dirty
0.3,0.02,8,0.01,7,0.34284022448751617,0.34284022448751617,0.6073350763057485,2.569761639309555,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.01,0.005,2,0.02,8,0.006964623616549752,0.006964623616549752,0.11611926689925302,8.983953486216226,0.00089239184,7739,3869.5,5ef5c11-dirty
0.01,0.01,2,0.01,8,0.008924724635855847,0.008924724635855847,0.03842618088808446,7.434461492418324,0.00089239184,3971,1985.5,5ef5c11-dirty
0.1,0.01,2,0.005,1,0.2634788752525135,0.2634788752525135,0.5431450592289728,3.733010155147034,0.00032680426,3971,1985.5,5ef5c11-dirty
0.03,0.01,2,0.01,8,0.103999999397318,0.103999999397318,0.18203392898278714,8.58022692647472,0.00089239184,3971,1985.5,5ef5c11-dirty
0.0003,0.02,8,0.02,7,-0.04429826678332355,-0.044088429513982286,-0.04429826678332355,10.831790284178227,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.3,0.01,2,0.005,1,0.41352074113771836,0.41352074113771836,0.7302712313103031,2.1235679504495586,0.00032680426,3971,1985.5,5ef5c11-dirty
0.03,0.005,2,0.02,8,0.05010003277586983,0.05010003277586983,0.205026077859403,9.06658863633473,0.00089239184,7739,3869.5,5ef5c11-dirty
0.1,0.01,2,0.01,8,0.20113713551364235,0.20113713551364235,0.3471683904153363,4.462884383474168,0.00089239184,3971,1985.5,5ef5c11-dirty
0.0003,0.01,2,0.01,1,0.010307183612197167,0.010307183612197167,0.019030019710641305,3.9207948812799978,0.00032680426,3971,1985.5,5ef5c11-dirty
0.01,0.005,8,0.0,1,0.9997109542627541,0.9997109542627541,0.9997808361690108,0.028814753422759038,0.00032680426,22817,11408.5,5ef5c11-dirty
0.001,0.02,8,0.02,7,-0.03711778028384823,-0.0160728926372265,-0.03711778028384823,27.132461580123877,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.3,0.01,2,0.01,8,0.3025562521770695,0.3025562521770695,0.4590179623662257,2.5809124035335005,0.00089239184,3971,1985.5,5ef5c11-dirty
0.001,0.01,2,0.01,1,-0.014545574092981782,0.006684734468922207,-0.014545574092981782,32.77899301293405,0.00032680426,3971,1985.5,5ef5c11-dirty
0.1,0.005,2,0.02,8,0.11369045218853154,0.11369045218853154,0.22204297584371582,6.905999105085591,0.00089239184,7739,3869.5,5ef5c11-dirty
0.0003,0.01,2,0.02,8,-0.01994337082461079,0.07979241404173834,-0.01994337082461079,3.3583462472550947,0.00089239184,3971,1985.5,5ef5c11-dirty
0.003,0.01,2,0.01,1,0.015162747160238394,0.015162747160238394,0.022515814692758592,36.42539816127938,0.00032680426,3971,1985.5,5ef5c11-dirty
0.003,0.02,8,0.02,7,0.02134069884167025,0.02134069884167025,0.22447503805610886,48.613390942607005,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.001,0.01,2,0.02,8,-0.019992454161680516,0.07945852414758356,-0.019992454161680516,1.3472312579602594,0.00089239184,3971,1985.5,5ef5c11-dirty
0.01,0.01,2,0.01,1,0.15375198224647751,0.15375198224647751,0.25192960734883546,23.48691825500848,0.00032680426,3971,1985.5,5ef5c11-dirty
0.3,0.005,2,0.02,8,0.1857643656182738,0.1857643656182738,0.31069914513069524,3.98907383180003,0.00089239184,7739,3869.5,5ef5c11-dirty
0.003,0.01,2,0.02,8,0.07260138176517109,0.07941114877867518,0.07260138176517109,1.0275323219987431,0.00089239184,3971,1985.5,5ef5c11-dirty
0.03,0.01,2,0.01,1,0.12743199840311908,0.12743199840311908,0.2754074785112692,11.52592405955393,0.00032680426,3971,1985.5,5ef5c11-dirty
0.01,0.02,8,0.02,7,0.04710855166962401,0.04710855166962401,0.19166870680673556,28.301132744685376,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.03,0.005,8,0.0,1,0.9998039457309784,0.9998039457309784,0.9998050628452799,0.02532798255557781,0.00032680426,22817,11408.5,5ef5c11-dirty
0.01,0.01,2,0.02,8,0.008643824741936031,0.008643824741936031,0.11396445851722081,8.819455791041303,0.00089239184,3971,1985.5,5ef5c11-dirty
0.1,0.01,2,0.01,1,0.12192066695258301,0.12192066695258301,0.4963863423612819,5.786880245550357,0.00032680426,3971,1985.5,5ef5c11-dirty
0.0003,0.01,8,0.0,1,0.12271840530650173,0.12271840530650173,0.46368833057770653,8.383626923193242,0.00032680426,11513,5756.5,5ef5c11-dirty
0.03,0.02,8,0.02,7,0.04820793619673938,0.04820793619673938,0.16669756064733132,13.96204893268841,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.03,0.01,2,0.02,8,0.05127218466646564,0.05127218466646564,0.20571740607613437,8.855029215421586,0.00089239184,3971,1985.5,5ef5c11-dirty
0.3,0.01,2,0.01,1,0.22262566734672076,0.22262566734672076,0.701049349789103,3.0923317242906387,0.00032680426,3971,1985.5,5ef5c11-dirty
0.1,0.01,2,0.02,8,0.10767076761728595,0.10767076761728595,0.22118022778774407,6.793298490859566,0.00089239184,3971,1985.5,5ef5c11-dirty
0.0003,0.01,2,0.02,1,0.007957356518199612,0.007957356518199612,0.018126761107821066,4.1014966652931575,0.00032680426,3971,1985.5,5ef5c11-dirty
0.001,0.01,8,0.0,1,0.369525381953727,0.369525381953727,0.8603792627721772,2.5162877014570286,0.00032680426,11513,5756.5,5ef5c11-dirty
0.1,0.02,8,0.02,7,0.03437801826966248,0.09511454648190584,0.03437801826966248,7.164163641031136,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.3,0.01,2,0.02,8,0.17328371307406706,0.17328371307406706,0.29178555035475795,3.9249607333363277,0.00089239184,3971,1985.5,5ef5c11-dirty
0.001,0.01,2,0.02,1,0.007525049016926826,0.007525049016926826,0.01884647999084361,1.5526978305086512,0.00032680426,3971,1985.5,5ef5c11-dirty
0.1,0.005,8,0.0,1,0.9998116454374023,0.9998156756416565,0.9998116454374023,0.024967954240938187,0.00032680426,22817,11408.5,5ef5c11-dirty
0.003,0.01,2,0.02,1,0.013840080025104855,0.013840080025104855,0.18568483457057613,20.35068343070622,0.00032680426,3971,1985.5,5ef5c11-dirty
0.0003,0.02,8,0.0,1,0.08803754013637355,0.08803754013637355,0.3557838634222997,11.746856532212943,0.00032680426,5852,2926.0,5ef5c11-dirty
0.3,0.02,8,0.02,7,0.24243430986176295,0.24243430986176295,0.35193929191229334,4.173391290424096,5.042856e-5,5852,2926.0,5ef5c11-dirty
0.003,0.01,8,0.0,1,0.7618060866502878,0.7618060866502878,0.9794052163872851,0.8403647183724379,0.00032680426,11513,5756.5,5ef5c11-dirty
0.01,0.01,2,0.02,1,0.04793613752413037,0.04793613752413037,0.18179424401107802,27.193713456596573,0.00032680426,3971,1985.5,5ef5c11-dirty
0.001,0.02,8,0.0,1,0.26848820470787166,0.26848820470787166,0.771268276787882,3.5289574566367556,0.00032680426,5852,2926.0,5ef5c11-dirty
0.0003,0.02,8,0.0,8,0.13898844688439738,0.13898844688439738,0.19569984389998013,9.36389252284721,0.00089239184,5852,2926.0,5ef5c11-dirty
0.03,0.01,2,0.02,1,0.07166853232238779,0.07166853232238779,0.273051287671124,16.175460009818703,0.00032680426,3971,1985.5,5ef5c11-dirty
0.003,0.02,8,0.0,1,0.6335844450060276,0.6335844450060276,0.9592574205959205,1.1813756143497738,0.00032680426,5852,2926.0,5ef5c11-dirty
0.001,0.02,8,0.0,8,0.31699572932149467,0.31699572932149467,0.6482000350496275,2.80318358423573,0.00089239184,5852,2926.0,5ef5c11-dirty
0.01,0.01,8,0.0,1,0.9679405720907864,0.9679405720907864,0.9971978333400633,0.25630286284582426,0.00032680426,11513,5756.5,5ef5c11-dirty
0.1,0.01,2,0.02,1,0.12885672668012363,0.12885672668012363,0.4147055368832469,8.044771980161588,0.00032680426,3971,1985.5,5ef5c11-dirty
0.01,0.02,8,0.0,1,0.9350901048666923,0.9350901048666923,0.9928762757339644,0.366730421361878,0.00032680426,5852,2926.0,5ef5c11-dirty
0.003,0.02,8,0.0,8,0.6540392975589752,0.6540392975589752,0.8608432051029414,0.9731189730419716,0.00089239184,5852,2926.0,5ef5c11-dirty
0.3,0.005,8,0.0,1,0.9997841049966346,0.9997841049966346,0.9997891260351391,0.0255888351938682,0.00032680426,22817,11408.5,5ef5c11-dirty
0.3,0.01,2,0.02,1,0.24969928844377454,0.24969928844377454,0.4556681337861263,4.467659865415623,0.00032680426,3971,1985.5,5ef5c11-dirty
0.03,0.02,8,0.0,1,0.9889855913388198,0.9889855913388198,0.9965171822868159,0.149841571033553,0.00032680426,5852,2926.0,5ef5c11-dirty
0.01,0.02,8,0.0,8,0.8863939353518467,0.8968440302870181,0.8863939353518467,0.44275085717337453,0.00089239184,5852,2926.0,5ef5c11-dirty
0.0003,0.01,2,0.0,2,0.2585421821416454,0.2585421821416454,0.6365735985143882,3.6191206820310433,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.03,0.01,8,0.0,1,0.9955310425982054,0.9955310425982054,0.9989820447657173,0.09578425439594748,0.00032680426,11513,5756.5,5ef5c11-dirty
0.001,0.01,2,0.0,2,0.66423274040197,0.66423274040197,0.9368285188314385,1.0890489555253922,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.1,0.02,8,0.0,1,0.9959756411679579,0.9959756411679579,0.9970996791816464,0.09647781382167474,0.00032680426,5852,2926.0,5ef5c11-dirty
0.03,0.02,8,0.0,8,0.8860218989485846,0.9321891502275027,0.8860218989485846,0.3748581545385576,0.00089239184,5852,2926.0,5ef5c11-dirty
0.003,0.01,2,0.0,2,0.9345423151093611,0.9345423151093611,0.9887152141536305,0.3700564110114764,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.3,0.02,8,0.0,1,0.9966079235289638,0.9966079235289638,0.9971629720802985,0.08966425576939646,0.00032680426,5852,2926.0,5ef5c11-dirty
0.01,0.01,2,0.0,2,0.9912084455445066,0.9912084455445066,0.9956705748299132,0.13361113665713853,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.1,0.02,8,0.0,8,0.8823496675854919,0.9341836808849658,0.8823496675854919,0.37206405483734456,0.00089239184,5852,2926.0,5ef5c11-dirty
0.1,0.01,8,0.0,1,0.9988782616826954,0.9988782616826954,0.9992441682578919,0.05148653263733324,0.00032680426,11513,5756.5,5ef5c11-dirty
0.03,0.01,2,0.0,2,0.9964343446098554,0.9966236471694512,0.9964343446098554,0.08655444851161408,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.3,0.02,8,0.0,8,0.8521816387083906,0.9288245538858437,0.8521816387083906,0.383790285225314,0.00089239184,5852,2926.0,5ef5c11-dirty
0.1,0.01,2,0.0,2,0.9965419225855756,0.9972093356944834,0.9965419225855756,0.07982345909522412,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.0003,0.02,8,0.005,1,0.0066743835425641255,0.0066743835425641255,0.012928609964205378,11.754803872439938,0.00032680426,5852,2926.0,5ef5c11-dirty
0.3,0.01,2,0.0,2,0.9962936543461611,0.9970776900796823,0.9962936543461611,0.08100945426302837,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.3,0.01,8,0.0,1,0.9991609213758301,0.9991609213758301,0.9992590936558724,0.045477505119635823,0.00032680426,11513,5756.5,5ef5c11-dirty
0.0003,0.02,8,0.005,8,0.0187058097271676,0.0187058097271676,0.12853325735098367,72.42229374984878,0.00089239184,5852,2926.0,5ef5c11-dirty
0.0003,0.01,2,0.005,2,-0.06998343287804305,-0.016673658417694633,-0.06998343287804305,126.06634405801665,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.001,0.02,8,0.005,1,-0.09385121381927347,0.015357277014728964,-0.09385121381927347,50.86405314818139,0.00032680426,5852,2926.0,5ef5c11-dirty
0.0003,0.005,8,0.005,1,-0.01454409345984236,0.011718972867859483,-0.01454409345984236,1.108353663360222,0.00032680426,22817,11408.5,5ef5c11-dirty
0.001,0.01,2,0.005,2,0.00482801585531013,0.00482801585531013,0.032121636122833364,55.99765723059048,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.001,0.02,8,0.005,8,0.060820231188080096,0.060820231188080096,0.13857820332634255,44.08870786779902,0.00089239184,5852,2926.0,5ef5c11-dirty
0.003,0.02,8,0.005,1,-0.03415170303124329,0.014089115295388675,-0.03415170303124329,22.45478593615048,0.00032680426,5852,2926.0,5ef5c11-dirty
0.003,0.01,2,0.005,2,0.022148333671935885,0.022148333671935885,0.06141977920066295,21.930176294562887,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.0003,0.01,8,0.005,1,0.007329287944718507,0.007329287944718507,0.022479426093720143,8.436168241622717,0.00032680426,11513,5756.5,5ef5c11-dirty
0.01,0.01,2,0.005,2,0.08524612943633941,0.08524612943633941,0.10645138742624183,12.70713982345533,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.003,0.02,8,0.005,8,0.04381564215651998,0.04381564215651998,0.12214016846633226,19.806595748266652,0.00089239184,5852,2926.0,5ef5c11-dirty
0.01,0.02,8,0.005,1,-0.12965208673818743,0.1139297441322468,-0.12965208673818743,11.39378512164504,0.00032680426,5852,2926.0,5ef5c11-dirty
0.03,0.01,2,0.005,2,0.08380462845112005,0.08380462845112005,0.22153446446741823,7.433823161261997,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.01,0.02,8,0.005,8,0.0991866497185002,0.0991866497185002,0.22898780940415792,9.493089724777914,0.00089239184,5852,2926.0,5ef5c11-dirty
0.1,0.01,2,0.005,2,0.18303605013052612,0.18303605013052612,0.3615073694151701,4.10139131963491,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.03,0.02,8,0.005,1,0.16177859058685237,0.16177859058685237,0.36356411556093277,7.049321515498256,0.00032680426,5852,2926.0,5ef5c11-dirty
0.3,0.01,2,0.005,2,0.4095829757400184,0.4095829757400184,0.6059391883652516,2.1223277402897303,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.001,0.01,8,0.005,1,-0.10050337660838436,0.014721897614758684,-0.10050337660838436,52.181523922517684,0.00032680426,11513,5756.5,5ef5c11-dirty
0.03,0.02,8,0.005,8,0.12553036165866355,0.12553036165866355,0.21277630953119248,6.0395429977940704,0.00089239184,5852,2926.0,5ef5c11-dirty
0.1,0.02,8,0.005,1,0.26117514542596965,0.26117514542596965,0.5379145366135184,3.6828661008014993,0.00032680426,5852,2926.0,5ef5c11-dirty
0.0003,0.01,2,0.01,2,-0.014557529104063433,0.0007060711679892207,-0.014557529104063433,3.7701667559280163,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.001,0.005,8,0.005,1,-0.10485213782890193,0.014179291116156144,-0.10485213782890193,52.61828699811861,0.00032680426,22817,11408.5,5ef5c11-dirty
0.001,0.01,2,0.01,2,-0.028464939739189468,0.06840895655827715,-0.028464939739189468,9.446663101960453,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.1,0.02,8,0.005,8,0.1978197386205485,0.1978197386205485,0.344912924856274,3.2278846393498264,0.00089239184,5852,2926.0,5ef5c11-dirty
0.3,0.02,8,0.005,1,0.41013310265292025,0.41013310265292025,0.7259455884997204,2.0822947016421987,0.00032680426,5852,2926.0,5ef5c11-dirty
0.003,0.01,2,0.01,2,0.032830677444757095,0.032830677444757095,0.16767094170590646,20.279032939055462,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.003,0.01,8,0.005,1,-0.039842235656770184,0.013339714909683284,-0.039842235656770184,22.987488237520967,0.00032680426,11513,5756.5,5ef5c11-dirty
0.01,0.01,2,0.01,2,0.02550151578677818,0.02550151578677818,0.11936583903076788,14.664593174104816,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.3,0.02,8,0.005,8,0.3778468185787733,0.3778468185787733,0.5748586602070335,1.7089838957470411,0.00089239184,5852,2926.0,5ef5c11-dirty
0.0003,0.02,8,0.01,1,0.006972975387254597,0.006972975387254597,0.018738282285441898,11.780296573358203,0.00032680426,5852,2926.0,5ef5c11-dirty
0.0003,0.02,8,0.01,8,-0.10836594348295257,0.05853896141674203,-0.10836594348295257,9.427710120869369,0.00089239184,5852,2926.0,5ef5c11-dirty
0.001,0.02,8,0.01,1,-0.01489228293877056,0.0074610060874242155,-0.01489228293877056,31.282485541457003,0.00032680426,5852,2926.0,5ef5c11-dirty
0.01,0.01,8,0.005,1,-0.14092121558749138,0.11330926959406744,-0.14092121558749138,11.676776256041139,0.00032680426,11513,5756.5,5ef5c11-dirty
0.001,0.02,8,0.01,8,-0.1080776036333394,0.05850295379052546,-0.1080776036333394,2.945511135715084,0.00089239184,5852,2926.0,5ef5c11-dirty
0.003,0.02,8,0.01,1,0.015186245144298602,0.015186245144298602,0.023665089373296894,35.29132065054408,0.00032680426,5852,2926.0,5ef5c11-dirty
0.003,0.005,8,0.005,1,-0.04317482408769733,0.012768910767968702,-0.04317482408769733,23.19256444741965,0.00032680426,22817,11408.5,5ef5c11-dirty
0.003,0.02,8,0.01,8,0.026508311522785696,0.05850232712735901,0.026508311522785696,1.3339590629509919,0.00089239184,5852,2926.0,5ef5c11-dirty
0.01,0.02,8,0.01,1,0.15363735151745722,0.15363735151745722,0.24185539463504557,22.865145811493566,0.00032680426,5852,2926.0,5ef5c11-dirty
0.03,0.01,8,0.005,1,0.1621697949353277,0.1621697949353277,0.3648041222698146,7.21633091334608,0.00032680426,11513,5756.5,5ef5c11-dirty
0.01,0.02,8,0.01,8,0.010692021588137307,0.010692021588137307,0.039661883633933886,7.144675808969217,0.00089239184,5852,2926.0,5ef5c11-dirty
0.03,0.02,8,0.01,1,0.12587142903035217,0.12587142903035217,0.27059642200357736,11.235158464552276,0.00032680426,5852,2926.0,5ef5c11-dirty
0.03,0.02,8,0.01,8,0.10707640937181342,0.10707640937181342,0.18239480118401358,8.378741288820114,0.00089239184,5852,2926.0,5ef5c11-dirty
0.1,0.02,8,0.01,1,0.1215744759873811,0.1215744759873811,0.48530374246359737,5.6033179440972924,0.00032680426,5852,2926.0,5ef5c11-dirty
0.1,0.01,8,0.005,1,0.2634844868730173,0.2634844868730173,0.5430198719512894,3.7330924330409405,0.00032680426,11513,5756.5,5ef5c11-dirty
0.1,0.02,8,0.01,8,0.18599286198523182,0.18599286198523182,0.33207042029663725,4.328906425288038,0.00089239184,5852,2926.0,5ef5c11-dirty
0.3,0.02,8,0.01,1,0.2187657806340235,0.2187657806340235,0.692274382014099,3.0117829467458685,0.00032680426,5852,2926.0,5ef5c11-dirty
0.01,0.005,8,0.005,1,-0.14674967553250715,0.11293199334076197,-0.14674967553250715,11.799214726302674,0.00032680426,22817,11408.5,5ef5c11-dirty
0.3,0.02,8,0.01,8,0.2600463781018048,0.2600463781018048,0.4220107247843782,2.563741885869776,0.00089239184,5852,2926.0,5ef5c11-dirty
0.0003,0.02,8,0.02,1,0.007183720183002979,0.007183720183002979,0.01903612363122291,11.910567130765774,0.00032680426,5852,2926.0,5ef5c11-dirty
0.3,0.01,8,0.005,1,0.41356365830664554,0.41356365830664554,0.730429750186415,2.1234866329979933,0.00032680426,11513,5756.5,5ef5c11-dirty
0.0003,0.02,8,0.02,8,-0.09119096359534555,0.057154895302287664,-0.09119096359534555,9.591766927286038,0.00089239184,5852,2926.0,5ef5c11-dirty
0.001,0.02,8,0.02,1,0.007146175961576665,0.007146175961576665,0.019143895520826272,3.6939608105810056,0.00032680426,5852,2926.0,5ef5c11-dirty
0.001,0.02,8,0.02,8,-0.09107851637173021,0.05708889371518224,-0.09107851637173021,2.993179870797259,0.00089239184,5852,2926.0,5ef5c11-dirty
0.003,0.02,8,0.02,1,0.015233113569820022,0.015233113569820022,0.16303302727451954,17.735284962794857,0.00032680426,5852,2926.0,5ef5c11-dirty
0.0003,0.01,8,0.01,1,0.008422354336443469,0.008422354336443469,0.018301373353912603,8.416340229633569,0.00032680426,11513,5756.5,5ef5c11-dirty
0.003,0.02,8,0.02,8,0.057111022476370406,0.057111022476370406,0.06364681750885433,1.3459512371755065,0.00089239184,5852,2926.0,5ef5c11-dirty
0.03,0.005,8,0.005,1,0.16205593784463812,0.16205593784463812,0.36456291258666657,7.292568905515549,0.00032680426,22817,11408.5,5ef5c11-dirty
0.01,0.02,8,0.02,1,0.04698792605886983,0.04698792605886983,0.16688353954353383,26.479948565040036,0.00032680426,5852,2926.0,5ef5c11-dirty
0.01,0.02,8,0.02,8,0.011141543526544954,0.011141543526544954,0.10855257262661129,8.500951453667628,0.00089239184,5852,2926.0,5ef5c11-dirty
0.03,0.02,8,0.02,1,0.07065370065170194,0.07065370065170194,0.2672984878860964,15.750069852128819,0.00032680426,5852,2926.0,5ef5c11-dirty
0.001,0.01,8,0.01,1,-0.013782376696348048,0.006967754831575007,-0.013782376696348048,32.81307719074289,0.00032680426,11513,5756.5,5ef5c11-dirty
0.03,0.02,8,0.02,8,0.05222370994343646,0.05222370994343646,0.2045334600840108,8.405729979236105,0.00089239184,5852,2926.0,5ef5c11-dirty
0.1,0.02,8,0.02,1,0.12794308922700634,0.12794308922700634,0.42452959468233015,7.755715332232595,0.00032680426,5852,2926.0,5ef5c11-dirty
0.1,0.02,8,0.02,8,0.09234085906252999,0.09234085906252999,0.2149527209015506,6.603221374692358,0.00089239184,5852,2926.0,5ef5c11-dirty
0.3,0.02,8,0.02,1,0.2500902988982821,0.2500902988982821,0.42737837158123626,4.351797223717674,0.00032680426,5852,2926.0,5ef5c11-dirty
0.003,0.01,8,0.01,1,0.015258578934880753,0.015258578934880753,0.022671729800582057,36.417079450013745,0.00032680426,11513,5756.5,5ef5c11-dirty
0.0003,0.02,8,0.0,2,0.08111542932455737,0.08111542932455737,0.2517689801653433,11.204914516159457,9.048635e-6,5852,2926.0,5ef5c11-dirty
0.3,0.02,8,0.02,8,0.15006070943208094,0.15006070943208094,0.2519047659395381,3.8063388256266775,0.00089239184,5852,2926.0,5ef5c11-dirty
0.1,0.005,8,0.005,1,0.2634375983257874,0.2634375983257874,0.5429439411935953,3.7653453674523267,0.00032680426,22817,11408.5,5ef5c11-dirty
0.001,0.02,8,0.0,2,0.2639649659671716,0.2639649659671716,0.6603308843994522,3.3645626571303806,9.048635e-6,5852,2926.0,5ef5c11-dirty
0.0003,0.005,2,0.0,1,0.9204485646743719,0.9204485646743719,0.9294709905551997,0.41792095767514503,0.00032680426,7739,3869.5,5ef5c11-dirty
0.003,0.02,8,0.0,2,0.6330487460900566,0.6330487460900566,0.9240039473083216,1.130990964591653,9.048635e-6,5852,2926.0,5ef5c11-dirty
0.01,0.01,8,0.01,1,0.15381675483807863,0.15381675483807863,0.2521074018769523,23.490798442067423,0.00032680426,11513,5756.5,5ef5c11-dirty
0.001,0.005,2,0.0,1,0.9921429092109685,0.9921429092109685,0.9929535319448713,0.12605630649217966,0.00032680426,7739,3869.5,5ef5c11-dirty
0.01,0.02,8,0.0,2,0.9303913665526545,0.9303913665526545,0.9802612723693294,0.37189917742637685,9.048635e-6,5852,2926.0,5ef5c11-dirty
0.003,0.005,2,0.0,1,0.9989111338894089,0.9989111338894089,0.9990712383428741,0.049041051346476495,0.00032680426,7739,3869.5,5ef5c11-dirty
0.03,0.02,8,0.0,2,0.9815186410051622,0.9815186410051622,0.9864442464523048,0.1959385542206299,9.048635e-6,5852,2926.0,5ef5c11-dirty
0.1,0.02,8,0.0,2,0.987309587504086,0.9877531217853529,0.987309587504086,0.16508121897902375,9.048635e-6,5852,2926.0,5ef5c11-dirty
0.01,0.005,2,0.0,1,0.999724483545656,0.999724483545656,0.9997545878154563,0.028391913679688106,0.00032680426,7739,3869.5,5ef5c11-dirty
