kind,treatment,depth,seed,leaf,idx,grad_norm
ssm_self,downscaled_ffn,8,1,log_neg_lambda,28,0.0017249708
ssm_self,downscaled_ffn,8,1,log_neg_lambda,29,0.013726589
ssm_self,downscaled_ffn,8,1,log_neg_lambda,30,6.211053e-5
ssm_self,downscaled_ffn,8,1,log_neg_lambda,31,5.346113e-5
ssm_self,downscaled_ffn,8,1,log_neg_lambda,32,0.001105317
ssm_self,downscaled_ffn,8,1,log_neg_lambda,33,0.0004948871
ssm_self,downscaled_ffn,8,1,log_neg_lambda,34,0.006413587
ssm_self,downscaled_ffn,8,1,log_neg_lambda,35,1.9499792e-5
ssm_self,downscaled_ffn,8,1,log_neg_lambda,36,1.6310096e-5
ssm_self,downscaled_ffn,8,1,log_neg_lambda,37,0.000268598
ssm_self,downscaled_ffn,8,1,log_neg_lambda,38,0.00024510606
ssm_self,downscaled_ffn,8,1,log_neg_lambda,39,0.0019431121
ssm_self,downscaled_ffn,8,1,log_neg_lambda,40,9.97921e-6
ssm_self,downscaled_ffn,8,1,log_neg_lambda,41,9.966385e-6
ssm_self,downscaled_ffn,8,1,weight,1,260.568
ssm_self,downscaled_ffn,8,1,weight,2,6.185137
ssm_self,downscaled_ffn,8,1,weight,3,2.6889503
ssm_self,downscaled_ffn,8,1,weight,4,73.45546
ssm_self,downscaled_ffn,8,1,weight,5,2.1314805
ssm_self,downscaled_ffn,8,1,weight,6,2.161588
ssm_self,downscaled_ffn,8,1,weight,7,2.058412
ssm_self,downscaled_ffn,8,1,weight,8,0.9351517
ssm_self,downscaled_ffn,8,1,weight,9,33.03639
ssm_self,downscaled_ffn,8,1,weight,10,1.4524691
ssm_self,downscaled_ffn,8,1,weight,11,1.3592141
ssm_self,downscaled_ffn,8,1,weight,12,1.3108889
ssm_self,downscaled_ffn,8,1,weight,13,0.80936295
ssm_self,downscaled_ffn,8,1,weight,14,24.9708
ssm_self,downscaled_ffn,8,1,weight,15,0.4777901
ssm_self,downscaled_ffn,8,1,weight,16,0.48834366
ssm_self,downscaled_ffn,8,1,weight,17,0.6914445
ssm_self,downscaled_ffn,8,1,weight,18,0.34254837
ssm_self,downscaled_ffn,8,1,weight,19,7.2772317
ssm_self,downscaled_ffn,8,1,weight,20,0.18391599
ssm_self,downscaled_ffn,8,1,weight,21,0.18540859
ssm_self,downscaled_ffn,8,1,weight,22,0.29587555
ssm_self,downscaled_ffn,8,1,weight,23,0.1174644
ssm_self,downscaled_ffn,8,1,weight,24,2.7073376
ssm_self,downscaled_ffn,8,1,weight,25,0.083036914
ssm_self,downscaled_ffn,8,1,weight,26,0.08296591
ssm_self,downscaled_ffn,8,1,weight,27,0.11133483
ssm_self,downscaled_ffn,8,1,weight,28,0.07997417
ssm_self,downscaled_ffn,8,1,weight,29,1.1700598
ssm_self,downscaled_ffn,8,1,weight,30,0.04663055
ssm_self,downscaled_ffn,8,1,weight,31,0.04428525
ssm_self,downscaled_ffn,8,1,weight,32,0.038028136
ssm_self,downscaled_ffn,8,1,weight,33,0.02294785
ssm_self,downscaled_ffn,8,1,weight,34,0.6885507
ssm_self,downscaled_ffn,8,1,weight,35,0.012949006
ssm_self,downscaled_ffn,8,1,weight,36,0.013300265
ssm_self,downscaled_ffn,8,1,weight,37,0.012376735
ssm_self,downscaled_ffn,8,1,weight,38,0.008277356
ssm_self,downscaled_ffn,8,1,weight,39,0.18764311
ssm_self,downscaled_ffn,8,1,weight,40,0.0055260593
ssm_self,downscaled_ffn,8,1,weight,41,0.0054648328
ssm_self,downscaled_ffn,8,1,scale,1,0.04605835
ssm_self,downscaled_ffn,8,1,scale,2,0.040568415
ssm_self,downscaled_ffn,8,1,scale,3,0.015172986
ssm_self,downscaled_ffn,8,1,scale,4,0.017179873
ssm_self,downscaled_ffn,8,1,scale,5,0.004894864
ssm_self,downscaled_ffn,8,1,scale,6,0.004154616
ssm_self,downscaled_ffn,8,1,scale,7,0.00072997884
ssm_self,downscaled_ffn,8,1,scale,8,0.0001783689
ssm_self,downscaled_ffn,16,1,log_neg_lambda,1,2245.2632
ssm_self,downscaled_ffn,16,1,log_neg_lambda,2,134.18597
ssm_self,downscaled_ffn,16,1,log_neg_lambda,3,25.82706
ssm_self,downscaled_ffn,16,1,log_neg_lambda,4,491.51385
ssm_self,downscaled_ffn,16,1,log_neg_lambda,5,1.6997327
ssm_self,downscaled_ffn,16,1,log_neg_lambda,6,1.3923373
ssm_self,downscaled_ffn,16,1,log_neg_lambda,7,30.458261
ssm_self,downscaled_ffn,16,1,log_neg_lambda,8,20.397873
ssm_self,downscaled_ffn,16,1,log_neg_lambda,9,283.72916
ssm_self,downscaled_ffn,16,1,log_neg_lambda,10,0.6593179
ssm_self,downscaled_ffn,16,1,log_neg_lambda,11,0.6252079
ssm_self,downscaled_ffn,16,1,log_neg_lambda,12,12.322607
ssm_self,downscaled_ffn,16,1,log_neg_lambda,13,4.952382
ssm_self,downscaled_ffn,16,1,log_neg_lambda,14,66.785706
ssm_self,downscaled_ffn,16,1,log_neg_lambda,15,0.36876598
ssm_self,downscaled_ffn,16,1,log_neg_lambda,16,0.34704006
ssm_self,downscaled_ffn,16,1,log_neg_lambda,17,5.9717774
ssm_self,downscaled_ffn,16,1,log_neg_lambda,18,2.629154
ssm_self,downscaled_ffn,16,1,log_neg_lambda,19,52.174202
ssm_self,downscaled_ffn,16,1,log_neg_lambda,20,0.17630774
ssm_self,downscaled_ffn,16,1,log_neg_lambda,21,0.17814064
ssm_self,downscaled_ffn,16,1,log_neg_lambda,22,1.8894295
ssm_self,downscaled_ffn,16,1,log_neg_lambda,23,1.6760792
ssm_self,downscaled_ffn,16,1,log_neg_lambda,24,20.440641
ssm_self,downscaled_ffn,16,1,log_neg_lambda,25,0.08023182
ssm_self,downscaled_ffn,16,1,log_neg_lambda,26,0.07915422
ssm_self,downscaled_ffn,16,1,log_neg_lambda,27,1.4764864
ssm_self,downscaled_ffn,16,1,log_neg_lambda,28,0.66038984
ssm_self,downscaled_ffn,16,1,log_neg_lambda,29,15.359171
ssm_self,downscaled_ffn,16,1,log_neg_lambda,30,0.05874466
ssm_self,downscaled_ffn,16,1,log_neg_lambda,31,0.03826632
ssm_self,downscaled_ffn,16,1,log_neg_lambda,32,0.74550194
ssm_self,downscaled_ffn,16,1,log_neg_lambda,33,0.42167106
ssm_self,downscaled_ffn,16,1,log_neg_lambda,34,6.3945637
ssm_self,downscaled_ffn,16,1,log_neg_lambda,35,0.022869976
ssm_self,downscaled_ffn,16,1,log_neg_lambda,36,0.02064886
ssm_self,downscaled_ffn,16,1,log_neg_lambda,37,0.36312646
ssm_self,downscaled_ffn,16,1,log_neg_lambda,38,0.12772256
ssm_self,downscaled_ffn,16,1,log_neg_lambda,39,2.307694
ssm_self,downscaled_ffn,16,1,log_neg_lambda,40,0.0055919206
ssm_self,downscaled_ffn,16,1,log_neg_lambda,41,0.00509214
ssm_self,downscaled_ffn,16,1,log_neg_lambda,42,0.092441715
ssm_self,downscaled_ffn,16,1,log_neg_lambda,43,0.0484833
ssm_self,downscaled_ffn,16,1,log_neg_lambda,44,0.96488214
ssm_self,downscaled_ffn,16,1,log_neg_lambda,45,0.0034883078
ssm_self,downscaled_ffn,16,1,log_neg_lambda,46,0.0029404229
ssm_self,downscaled_ffn,16,1,log_neg_lambda,47,0.06907298
ssm_self,downscaled_ffn,16,1,log_neg_lambda,48,0.033824023
ssm_self,downscaled_ffn,16,1,log_neg_lambda,49,0.47902772
ssm_self,downscaled_ffn,16,1,log_neg_lambda,50,0.0020103608
ssm_self,downscaled_ffn,16,1,log_neg_lambda,51,0.0015539743
ssm_self,downscaled_ffn,16,1,log_neg_lambda,52,0.035346977
ssm_self,downscaled_ffn,16,1,log_neg_lambda,53,0.017693667
ssm_self,downscaled_ffn,16,1,log_neg_lambda,54,0.3223408
ssm_self,downscaled_ffn,16,1,log_neg_lambda,55,0.00085499766
ssm_self,downscaled_ffn,16,1,log_neg_lambda,56,0.00053588714
ssm_self,downscaled_ffn,16,1,log_neg_lambda,57,0.0075972644
ssm_self,downscaled_ffn,16,1,log_neg_lambda,58,0.003682515
ssm_self,downscaled_ffn,16,1,log_neg_lambda,59,0.07234124
ssm_self,downscaled_ffn,16,1,log_neg_lambda,60,0.00023398396
ssm_self,downscaled_ffn,16,1,log_neg_lambda,61,0.00023952036
ssm_self,downscaled_ffn,16,1,log_neg_lambda,62,0.0047083283
ssm_self,downscaled_ffn,16,1,log_neg_lambda,63,0.0021561172
ssm_self,downscaled_ffn,16,1,log_neg_lambda,64,0.028991515
ssm_self,downscaled_ffn,16,1,log_neg_lambda,65,7.801372e-5
ssm_self,downscaled_ffn,16,1,log_neg_lambda,66,7.1203045e-5
ssm_self,downscaled_ffn,16,1,log_neg_lambda,67,0.0012856816
ssm_self,downscaled_ffn,16,1,log_neg_lambda,68,0.0005943277
ssm_self,downscaled_ffn,16,1,log_neg_lambda,69,0.012062974
ssm_self,downscaled_ffn,16,1,log_neg_lambda,70,4.0351995e-5
ssm_self,downscaled_ffn,16,1,log_neg_lambda,71,3.8667218e-5
ssm_self,downscaled_ffn,16,1,log_neg_lambda,72,0.0008343226
ssm_self,downscaled_ffn,16,1,log_neg_lambda,73,0.0004732838
ssm_self,downscaled_ffn,16,1,log_neg_lambda,74,0.0061804536
ssm_self,downscaled_ffn,16,1,log_neg_lambda,75,2.288233e-5
ssm_self,downscaled_ffn,16,1,log_neg_lambda,76,1.856049e-5
ssm_self,downscaled_ffn,16,1,log_neg_lambda,77,0.0014174987
ssm_self,downscaled_ffn,16,1,log_neg_lambda,78,0.00021364499
ssm_self,downscaled_ffn,16,1,log_neg_lambda,79,0.0022323432
ssm_self,downscaled_ffn,16,1,log_neg_lambda,80,1.1816015e-5
ssm_self,downscaled_ffn,16,1,log_neg_lambda,81,1.0104326e-5
ssm_self,downscaled_ffn,16,1,weight,1,82735.32
ssm_self,downscaled_ffn,16,1,weight,2,7804.5513
ssm_self,downscaled_ffn,16,1,weight,3,1353.6125
ssm_self,downscaled_ffn,16,1,weight,4,69951.48
ssm_self,downscaled_ffn,16,1,weight,5,1310.5386
ssm_self,downscaled_ffn,16,1,weight,6,1160.7393
ssm_self,downscaled_ffn,16,1,weight,7,1806.9463
ssm_self,downscaled_ffn,16,1,weight,8,877.32874
ssm_self,downscaled_ffn,16,1,weight,9,19059.773
ssm_self,downscaled_ffn,16,1,weight,10,651.94244
ssm_self,downscaled_ffn,16,1,weight,11,634.958
ssm_self,downscaled_ffn,16,1,weight,12,670.04034
ssm_self,downscaled_ffn,16,1,weight,13,283.58453
ssm_self,downscaled_ffn,16,1,weight,14,9289.18
ssm_self,downscaled_ffn,16,1,weight,15,286.71918
ssm_self,downscaled_ffn,16,1,weight,16,297.40305
ssm_self,downscaled_ffn,16,1,weight,17,259.8045
ssm_self,downscaled_ffn,16,1,weight,18,120.2665
ssm_self,downscaled_ffn,16,1,weight,19,4121.1914
ssm_self,downscaled_ffn,16,1,weight,20,160.24574
ssm_self,downscaled_ffn,16,1,weight,21,159.80928
ssm_self,downscaled_ffn,16,1,weight,22,104.98764
ssm_self,downscaled_ffn,16,1,weight,23,76.362045
ssm_self,downscaled_ffn,16,1,weight,24,2457.1323
ssm_self,downscaled_ffn,16,1,weight,25,74.886765
ssm_self,downscaled_ffn,16,1,weight,26,81.27278
ssm_self,downscaled_ffn,16,1,weight,27,70.35967
ssm_self,downscaled_ffn,16,1,weight,28,40.171803
ssm_self,downscaled_ffn,16,1,weight,29,1214.202
ssm_self,downscaled_ffn,16,1,weight,30,39.871777
ssm_self,downscaled_ffn,16,1,weight,31,35.80994
ssm_self,downscaled_ffn,16,1,weight,32,27.740917
ssm_self,downscaled_ffn,16,1,weight,33,20.107391
ssm_self,downscaled_ffn,16,1,weight,34,576.65704
ssm_self,downscaled_ffn,16,1,weight,35,21.563082
ssm_self,downscaled_ffn,16,1,weight,36,22.163168
ssm_self,downscaled_ffn,16,1,weight,37,12.983959
ssm_self,downscaled_ffn,16,1,weight,38,6.9252815
ssm_self,downscaled_ffn,16,1,weight,39,319.39716
ssm_self,downscaled_ffn,16,1,weight,40,6.3924966
ssm_self,downscaled_ffn,16,1,weight,41,5.798957
ssm_self,downscaled_ffn,16,1,weight,42,3.6464832
ssm_self,downscaled_ffn,16,1,weight,43,3.7759247
ssm_self,downscaled_ffn,16,1,weight,44,80.719185
ssm_self,downscaled_ffn,16,1,weight,45,3.0747933
ssm_self,downscaled_ffn,16,1,weight,46,3.3141363
ssm_self,downscaled_ffn,16,1,weight,47,2.4914784
ssm_self,downscaled_ffn,16,1,weight,48,1.7466727
ssm_self,downscaled_ffn,16,1,weight,49,43.8855
ssm_self,downscaled_ffn,16,1,weight,50,1.8212802
ssm_self,downscaled_ffn,16,1,weight,51,1.6400704
ssm_self,downscaled_ffn,16,1,weight,52,1.2793912
ssm_self,downscaled_ffn,16,1,weight,53,0.9466182
ssm_self,downscaled_ffn,16,1,weight,54,26.113026
ssm_self,downscaled_ffn,16,1,weight,55,0.81390226
ssm_self,downscaled_ffn,16,1,weight,56,0.82831836
ssm_self,downscaled_ffn,16,1,weight,57,0.31446102
ssm_self,downscaled_ffn,16,1,weight,58,0.19922991
ssm_self,downscaled_ffn,16,1,weight,59,12.477795
ssm_self,downscaled_ffn,16,1,weight,60,0.18463342
ssm_self,downscaled_ffn,16,1,weight,61,0.17588334
ssm_self,downscaled_ffn,16,1,weight,62,0.1692588
ssm_self,downscaled_ffn,16,1,weight,63,0.12115293
ssm_self,downscaled_ffn,16,1,weight,64,2.9373786
ssm_self,downscaled_ffn,16,1,weight,65,0.07471542
ssm_self,downscaled_ffn,16,1,weight,66,0.07414259
ssm_self,downscaled_ffn,16,1,weight,67,0.064180195
ssm_self,downscaled_ffn,16,1,weight,68,0.034661945
ssm_self,downscaled_ffn,16,1,weight,69,1.0263513
ssm_self,downscaled_ffn,16,1,weight,70,0.030362224
ssm_self,downscaled_ffn,16,1,weight,71,0.028968697
ssm_self,downscaled_ffn,16,1,weight,72,0.03152881
ssm_self,downscaled_ffn,16,1,weight,73,0.021116294
ssm_self,downscaled_ffn,16,1,weight,74,0.43495506
ssm_self,downscaled_ffn,16,1,weight,75,0.01237717
ssm_self,downscaled_ffn,16,1,weight,76,0.012881011
ssm_self,downscaled_ffn,16,1,weight,77,0.024818907
ssm_self,downscaled_ffn,16,1,weight,78,0.009079861
ssm_self,downscaled_ffn,16,1,weight,79,0.17116484
ssm_self,downscaled_ffn,16,1,weight,80,0.005766999
ssm_self,downscaled_ffn,16,1,weight,81,0.005768315
ssm_self,downscaled_ffn,16,1,scale,1,57.587734
ssm_self,downscaled_ffn,16,1,scale,2,15.239817
ssm_self,downscaled_ffn,16,1,scale,3,2.5238016
ssm_self,downscaled_ffn,16,1,scale,4,2.8071938
ssm_self,downscaled_ffn,16,1,scale,5,1.2962861
ssm_self,downscaled_ffn,16,1,scale,6,0.10414755
ssm_self,downscaled_ffn,16,1,scale,7,0.11463222
ssm_self,downscaled_ffn,16,1,scale,8,0.1344051
ssm_self,downscaled_ffn,16,1,scale,9,0.103458375
ssm_self,downscaled_ffn,16,1,scale,10,0.0146055445
ssm_self,downscaled_ffn,16,1,scale,11,0.004018111
ssm_self,downscaled_ffn,16,1,scale,12,0.013559833
ssm_self,downscaled_ffn,16,1,scale,13,0.0022655975
ssm_self,downscaled_ffn,16,1,scale,14,0.001507768
ssm_self,downscaled_ffn,16,1,scale,15,9.787502e-6
ssm_self,downscaled_ffn,16,1,scale,16,0.00030584645
ssm_self,rezero,1,1,alpha,1,0.017086852
ssm_self,rezero,1,1,alpha,2,4.9543523e-6
ssm_self,rezero,1,1,log_neg_lambda,1,0.010468782
ssm_self,rezero,1,1,log_neg_lambda,2,3.1985175e-5
ssm_self,rezero,1,1,log_neg_lambda,3,3.4824716e-5
ssm_self,rezero,1,1,log_neg_lambda,4,0.00038190786
ssm_self,rezero,1,1,log_neg_lambda,5,2.5774125e-6
ssm_self,rezero,1,1,log_neg_lambda,6,2.1917833e-6
ssm_self,rezero,1,1,weight,1,0.55146265
ssm_self,rezero,1,1,weight,2,0.0016957166
ssm_self,rezero,1,1,weight,3,0.0011920927
ssm_self,rezero,1,1,weight,4,0.030606588
ssm_self,rezero,1,1,weight,5,0.001198344
ssm_self,rezero,1,1,weight,6,0.0013608098
ssm_self,rezero,1,1,scale,1,2.3892137e-5
ssm_self,rezero,2,1,alpha,1,0.0077279154
ssm_self,rezero,2,1,alpha,2,0.00022665568
ssm_self,rezero,2,1,alpha,3,0.061535724
ssm_self,rezero,2,1,alpha,4,0.00014789784
ssm_self,rezero,2,1,log_neg_lambda,1,0.009132027
ssm_self,rezero,2,1,log_neg_lambda,2,2.6969998e-5
ssm_self,rezero,2,1,log_neg_lambda,3,3.7604153e-5
ssm_self,rezero,2,1,log_neg_lambda,4,0.00038086122
ssm_self,rezero,2,1,log_neg_lambda,5,2.617116e-6
ssm_self,rezero,2,1,log_neg_lambda,6,2.3727737e-6
ssm_self,rezero,2,1,log_neg_lambda,7,6.0875165e-5
ssm_self,rezero,2,1,log_neg_lambda,8,6.429652e-5
ssm_self,rezero,2,1,log_neg_lambda,9,0.00042702633
ssm_self,rezero,2,1,log_neg_lambda,10,2.3913271e-6
ssm_self,rezero,2,1,log_neg_lambda,11,2.0608459e-6
ssm_self,rezero,2,1,weight,1,0.39341316
ssm_self,rezero,2,1,weight,2,0.0015318816
ssm_self,rezero,2,1,weight,3,0.0010974421
ssm_self,rezero,2,1,weight,4,0.038752668
ssm_self,rezero,2,1,weight,5,0.001553792
ssm_self,rezero,2,1,weight,6,0.0015264732
ssm_self,rezero,2,1,weight,7,0.0039142813
ssm_self,rezero,2,1,weight,8,0.0018939105
ssm_self,rezero,2,1,weight,9,0.037967075
ssm_self,rezero,2,1,weight,10,0.0015943012
ssm_self,rezero,2,1,weight,11,0.001413684
ssm_self,rezero,2,1,scale,1,3.505061e-5
ssm_self,rezero,2,1,scale,2,1.3679774e-5
ssm_self,rezero,4,1,alpha,1,0.14464292
ssm_self,rezero,4,1,alpha,2,0.00024362688
ssm_self,rezero,4,1,alpha,3,0.008689564
ssm_self,rezero,4,1,alpha,4,1.8061328e-6
ssm_self,rezero,4,1,alpha,5,0.004497948
ssm_self,rezero,4,1,alpha,6,0.00019437712
ssm_self,rezero,4,1,alpha,7,0.10003022
ssm_self,rezero,4,1,alpha,8,0.00012869465
ssm_self,rezero,4,1,log_neg_lambda,1,0.008103612
ssm_self,rezero,4,1,log_neg_lambda,2,3.5390338e-5
ssm_self,rezero,4,1,log_neg_lambda,3,2.5838e-5
ssm_self,rezero,4,1,log_neg_lambda,4,0.00048648968
ssm_self,rezero,4,1,log_neg_lambda,5,2.431231e-6
ssm_self,rezero,4,1,log_neg_lambda,6,2.0324126e-6
ssm_self,rezero,4,1,log_neg_lambda,7,4.0068502e-5
ssm_self,rezero,4,1,log_neg_lambda,8,3.8522347e-5
ssm_self,rezero,4,1,log_neg_lambda,9,0.00032140917
ssm_self,rezero,4,1,log_neg_lambda,10,2.7050003e-6
ssm_self,rezero,4,1,log_neg_lambda,11,1.8813773e-6
ssm_self,rezero,4,1,log_neg_lambda,12,3.4792072e-5
ssm_self,rezero,4,1,log_neg_lambda,13,3.1207e-5
ssm_self,rezero,4,1,log_neg_lambda,14,0.00025156533
ssm_self,rezero,4,1,log_neg_lambda,15,2.80969e-6
ssm_self,rezero,4,1,log_neg_lambda,16,2.1316414e-6
ssm_self,rezero,4,1,log_neg_lambda,17,3.846834e-5
ssm_self,rezero,4,1,log_neg_lambda,18,2.4823645e-5
ssm_self,rezero,4,1,log_neg_lambda,19,0.0003488808
ssm_self,rezero,4,1,log_neg_lambda,20,2.1907872e-6
ssm_self,rezero,4,1,log_neg_lambda,21,2.1920962e-6
ssm_self,rezero,4,1,weight,1,0.80134916
ssm_self,rezero,4,1,weight,2,0.0016280995
ssm_self,rezero,4,1,weight,3,0.0011940396
ssm_self,rezero,4,1,weight,4,0.036243852
ssm_self,rezero,4,1,weight,5,0.0013851017
ssm_self,rezero,4,1,weight,6,0.0016156597
ssm_self,rezero,4,1,weight,7,0.0027731948
ssm_self,rezero,4,1,weight,8,0.0016849085
ssm_self,rezero,4,1,weight,9,0.037741955
ssm_self,rezero,4,1,weight,10,0.0015918363
ssm_self,rezero,4,1,weight,11,0.0013594719
ssm_self,rezero,4,1,weight,12,0.0015649982
ssm_self,rezero,4,1,weight,13,0.0014688345
ssm_self,rezero,4,1,weight,14,0.027801806
ssm_self,rezero,4,1,weight,15,0.0015763291
ssm_self,rezero,4,1,weight,16,0.0014887847
ssm_self,rezero,4,1,weight,17,0.00204663
ssm_self,rezero,4,1,weight,18,0.0009454732
ssm_self,rezero,4,1,weight,19,0.04107515
ssm_self,rezero,4,1,weight,20,0.0013964454
ssm_self,rezero,4,1,weight,21,0.0014425672
ssm_self,rezero,4,1,scale,1,2.563095e-5
ssm_self,rezero,4,1,scale,2,3.8908853e-5
ssm_self,rezero,4,1,scale,3,2.217792e-6
ssm_self,rezero,4,1,scale,4,2.1295098e-5
ssm_self,rezero,8,1,alpha,1,0.04035069
ssm_self,rezero,8,1,alpha,2,0.00037951578
ssm_self,rezero,8,1,alpha,3,0.027872708
ssm_self,rezero,8,1,alpha,4,0.00030098372
ssm_self,rezero,8,1,alpha,5,0.011885047
ssm_self,rezero,8,1,alpha,6,0.00037984143
ssm_self,rezero,8,1,alpha,7,0.03560278
ssm_self,rezero,8,1,alpha,8,0.00026294118
ssm_self,rezero,8,1,alpha,9,0.060353253
ssm_self,rezero,8,1,alpha,10,3.7904018e-5
ssm_self,rezero,8,1,alpha,11,0.019972064
ssm_self,rezero,8,1,alpha,12,7.747213e-5
ssm_self,rezero,8,1,alpha,13,0.05329591
ssm_self,rezero,8,1,alpha,14,1.3847239e-5
ssm_self,rezero,8,1,alpha,15,0.07328777
ssm_self,rezero,8,1,alpha,16,0.00020351082
ssm_self,rezero,8,1,log_neg_lambda,1,0.00995712
ssm_self,rezero,8,1,log_neg_lambda,2,5.551071e-5
ssm_self,rezero,8,1,log_neg_lambda,3,2.9075944e-5
ssm_self,rezero,8,1,log_neg_lambda,4,0.000516187
ssm_self,rezero,8,1,log_neg_lambda,5,2.43998e-6
ssm_self,rezero,8,1,log_neg_lambda,6,2.1464787e-6
ssm_self,rezero,8,1,log_neg_lambda,7,0.00016110795
ssm_self,rezero,8,1,log_neg_lambda,8,0.00023630308
ssm_self,rezero,8,1,log_neg_lambda,9,0.000759765
ssm_self,rezero,8,1,log_neg_lambda,10,2.0133841e-6
ssm_self,rezero,8,1,log_neg_lambda,11,2.2710192e-6
ssm_self,rezero,8,1,log_neg_lambda,12,4.841907e-5
ssm_self,rezero,8,1,log_neg_lambda,13,5.0530252e-5
ssm_self,rezero,8,1,log_neg_lambda,14,0.00027190283
ssm_self,rezero,8,1,log_neg_lambda,15,2.5796041e-6
ssm_self,rezero,8,1,log_neg_lambda,16,2.0916518e-6
ssm_self,rezero,8,1,log_neg_lambda,17,4.475068e-5
ssm_self,rezero,8,1,log_neg_lambda,18,2.3253846e-5
ssm_self,rezero,8,1,log_neg_lambda,19,0.00033869164
ssm_self,rezero,8,1,log_neg_lambda,20,2.360199e-6
ssm_self,rezero,8,1,log_neg_lambda,21,2.1632563e-6
ssm_self,rezero,8,1,log_neg_lambda,22,4.188946e-5
ssm_self,rezero,8,1,log_neg_lambda,23,3.5867488e-5
ssm_self,rezero,8,1,log_neg_lambda,24,0.00025472758
ssm_self,rezero,8,1,log_neg_lambda,25,2.0873783e-6
ssm_self,rezero,8,1,log_neg_lambda,26,1.8520775e-6
ssm_self,rezero,8,1,log_neg_lambda,27,4.5268625e-5
ssm_self,rezero,8,1,log_neg_lambda,28,2.8026385e-5
ssm_self,rezero,8,1,log_neg_lambda,29,0.00060074625
ssm_self,rezero,8,1,log_neg_lambda,30,2.3246841e-6
ssm_self,rezero,8,1,log_neg_lambda,31,1.7519039e-6
ssm_self,rezero,8,1,log_neg_lambda,32,4.654111e-5
ssm_self,rezero,8,1,log_neg_lambda,33,2.5466976e-5
ssm_self,rezero,8,1,log_neg_lambda,34,0.00032295677
ssm_self,rezero,8,1,log_neg_lambda,35,2.3625746e-6
ssm_self,rezero,8,1,log_neg_lambda,36,2.4396206e-6
ssm_self,rezero,8,1,log_neg_lambda,37,3.6120713e-5
ssm_self,rezero,8,1,log_neg_lambda,38,2.2464023e-5
ssm_self,rezero,8,1,log_neg_lambda,39,0.00035562727
ssm_self,rezero,8,1,log_neg_lambda,40,2.1695962e-6
ssm_self,rezero,8,1,log_neg_lambda,41,2.2044194e-6
ssm_self,rezero,8,1,weight,1,0.2731256
ssm_self,rezero,8,1,weight,2,0.0024834527
ssm_self,rezero,8,1,weight,3,0.0016338307
ssm_self,rezero,8,1,weight,4,0.04316773
ssm_self,rezero,8,1,weight,5,0.0014629054
ssm_self,rezero,8,1,weight,6,0.0014887305
ssm_self,rezero,8,1,weight,7,0.011100078
ssm_self,rezero,8,1,weight,8,0.007865864
ssm_self,rezero,8,1,weight,9,0.03894753
ssm_self,rezero,8,1,weight,10,0.0013298661
ssm_self,rezero,8,1,weight,11,0.00131582
ssm_self,rezero,8,1,weight,12,0.0017352971
ssm_self,rezero,8,1,weight,13,0.0014925544
ssm_self,rezero,8,1,weight,14,0.03220204
ssm_self,rezero,8,1,weight,15,0.0014110997
ssm_self,rezero,8,1,weight,16,0.00139967
ssm_self,rezero,8,1,weight,17,0.0030824495
ssm_self,rezero,8,1,weight,18,0.0009705845
ssm_self,rezero,8,1,weight,19,0.030346327
ssm_self,rezero,8,1,weight,20,0.0014196251
ssm_self,rezero,8,1,weight,21,0.0013156298
ssm_self,rezero,8,1,weight,22,0.0024508191
ssm_self,rezero,8,1,weight,23,0.0015705011
ssm_self,rezero,8,1,weight,24,0.027611887
ssm_self,rezero,8,1,weight,25,0.0012438192
ssm_self,rezero,8,1,weight,26,0.0014616478
ssm_self,rezero,8,1,weight,27,0.0014903916
ssm_self,rezero,8,1,weight,28,0.0011594724
ssm_self,rezero,8,1,weight,29,0.038455967
ssm_self,rezero,8,1,weight,30,0.0013086406
ssm_self,rezero,8,1,weight,31,0.0013517153
ssm_self,rezero,8,1,weight,32,0.0022378978
ssm_self,rezero,8,1,weight,33,0.0012771899
ssm_self,rezero,8,1,weight,34,0.0303313
ssm_self,rezero,8,1,weight,35,0.0013080213
ssm_self,rezero,8,1,weight,36,0.0013974172
ssm_self,rezero,8,1,weight,37,0.0012661917
ssm_self,rezero,8,1,weight,38,0.00074431987
ssm_self,rezero,8,1,weight,39,0.038302667
ssm_self,rezero,8,1,weight,40,0.0011431825
ssm_self,rezero,8,1,weight,41,0.0012165649
ssm_self,rezero,8,1,scale,1,2.6487898e-5
ssm_self,rezero,8,1,scale,2,4.407058e-5
ssm_self,rezero,8,1,scale,3,1.2344976e-5
ssm_self,rezero,8,1,scale,4,6.56723e-5
ssm_self,rezero,8,1,scale,5,3.644454e-5
ssm_self,rezero,8,1,scale,6,5.3711647e-5
ssm_self,rezero,8,1,scale,7,2.1802294e-5
ssm_self,rezero,8,1,scale,8,2.5684662e-5
ssm_self,rezero,16,1,alpha,1,0.01591886
ssm_self,rezero,16,1,alpha,2,0.000120605466
ssm_self,rezero,16,1,alpha,3,0.026580917
ssm_self,rezero,16,1,alpha,4,7.457176e-5
ssm_self,rezero,16,1,alpha,5,0.0203943
ssm_self,rezero,16,1,alpha,6,7.833548e-5
ssm_self,rezero,16,1,alpha,7,0.021183833
ssm_self,rezero,16,1,alpha,8,0.00018432063
ssm_self,rezero,16,1,alpha,9,0.016595274
ssm_self,rezero,16,1,alpha,10,7.761346e-5
ssm_self,rezero,16,1,alpha,11,0.008591974
